"Country or Area","Year","Area","Month","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Sweden","2010","Total","December","Data tabulated by year of occurrence","Final figure, complete","2010","8373",""
"Sweden","2009","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2010","111801",""
"Sweden","2009","Total","January","Data tabulated by year of occurrence","Final figure, complete","2010","8930",""
"Sweden","2009","Total","February","Data tabulated by year of occurrence","Final figure, complete","2010","8385",""
"Sweden","2009","Total","March","Data tabulated by year of occurrence","Final figure, complete","2010","9779",""
"Sweden","2009","Total","April","Data tabulated by year of occurrence","Final figure, complete","2010","9681",""
"Sweden","2009","Total","May","Data tabulated by year of occurrence","Final figure, complete","2010","9768",""
"Sweden","2009","Total","June","Data tabulated by year of occurrence","Final figure, complete","2010","9862",""
"Sweden","2009","Total","July","Data tabulated by year of occurrence","Final figure, complete","2010","10341",""
"Sweden","2009","Total","August","Data tabulated by year of occurrence","Final figure, complete","2010","10016",""
"Sweden","2009","Total","September","Data tabulated by year of occurrence","Final figure, complete","2010","9470",""
"Sweden","2009","Total","October","Data tabulated by year of occurrence","Final figure, complete","2010","9021",""
"Sweden","2009","Total","November","Data tabulated by year of occurrence","Final figure, complete","2010","8225",""
"Sweden","2009","Total","December","Data tabulated by year of occurrence","Final figure, complete","2010","8323",""
"Sweden","2008","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2009","109301",""
"Sweden","2008","Total","January","Data tabulated by year of occurrence","Final figure, complete","2009","9089",""
"Sweden","2008","Total","February","Data tabulated by year of occurrence","Final figure, complete","2009","8852",""
"Sweden","2008","Total","March","Data tabulated by year of occurrence","Final figure, complete","2009","9332",""
"Sweden","2008","Total","April","Data tabulated by year of occurrence","Final figure, complete","2009","9791",""
"Sweden","2008","Total","May","Data tabulated by year of occurrence","Final figure, complete","2009","9734",""
"Sweden","2008","Total","June","Data tabulated by year of occurrence","Final figure, complete","2009","9391",""
"Sweden","2008","Total","July","Data tabulated by year of occurrence","Final figure, complete","2009","10137",""
"Sweden","2008","Total","August","Data tabulated by year of occurrence","Final figure, complete","2009","9477",""
"Sweden","2008","Total","September","Data tabulated by year of occurrence","Final figure, complete","2009","9024",""
"Sweden","2008","Total","October","Data tabulated by year of occurrence","Final figure, complete","2009","8796",""
"Sweden","2008","Total","November","Data tabulated by year of occurrence","Final figure, complete","2009","7826",""
"Sweden","2008","Total","December","Data tabulated by year of occurrence","Final figure, complete","2009","7852",""
"Sweden","2008","Total","Unknown","Data tabulated by year of occurrence","Final figure, complete","2009","0",""
