"Country or Area","Year","Area","Month","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Finland","1994","Total","March","Data tabulated by year of occurrence","Final figure, complete","1995","5903",""
"Finland","1994","Total","April","Data tabulated by year of occurrence","Final figure, complete","1995","5789",""
"Finland","1994","Total","May","Data tabulated by year of occurrence","Final figure, complete","1995","5685",""
"Finland","1994","Total","June","Data tabulated by year of occurrence","Final figure, complete","1995","5748",""
"Finland","1994","Total","July","Data tabulated by year of occurrence","Final figure, complete","1995","5622",""
"Finland","1994","Total","August","Data tabulated by year of occurrence","Final figure, complete","1995","5686",""
"Finland","1994","Total","September","Data tabulated by year of occurrence","Final figure, complete","1995","5190",""
"Finland","1994","Total","October","Data tabulated by year of occurrence","Final figure, complete","1995","5239",""
"Finland","1994","Total","November","Data tabulated by year of occurrence","Final figure, complete","1995","5057",""
"Finland","1994","Total","December","Data tabulated by year of occurrence","Final figure, complete","1995","5128",""
"Finland","1990","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1992","65549",""
"Finland","1990","Total","January","Data tabulated by year of occurrence","Final figure, complete","1992","5353",""
"Finland","1990","Total","February","Data tabulated by year of occurrence","Final figure, complete","1992","5058",""
"Finland","1990","Total","March","Data tabulated by year of occurrence","Final figure, complete","1992","5958",""
"Finland","1990","Total","April","Data tabulated by year of occurrence","Final figure, complete","1992","5528",""
"Finland","1990","Total","May","Data tabulated by year of occurrence","Final figure, complete","1992","5792",""
"Finland","1990","Total","June","Data tabulated by year of occurrence","Final figure, complete","1992","5595",""
"Finland","1990","Total","July","Data tabulated by year of occurrence","Final figure, complete","1992","5674",""
"Finland","1990","Total","August","Data tabulated by year of occurrence","Final figure, complete","1992","5617",""
"Finland","1990","Total","September","Data tabulated by year of occurrence","Final figure, complete","1992","5590",""
"Finland","1990","Total","October","Data tabulated by year of occurrence","Final figure, complete","1992","5312",""
"Finland","1990","Total","November","Data tabulated by year of occurrence","Final figure, complete","1992","5129",""
"Finland","1990","Total","December","Data tabulated by year of occurrence","Final figure, complete","1992","4943",""
"Finland","1988","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1990","63316",""
"Finland","1988","Total","January","Data tabulated by year of occurrence","Final figure, complete","1990","5047",""
"Finland","1988","Total","February","Data tabulated by year of occurrence","Final figure, complete","1990","4910",""
"Finland","1988","Total","March","Data tabulated by year of occurrence","Final figure, complete","1990","5972",""
"Finland","1988","Total","April","Data tabulated by year of occurrence","Final figure, complete","1990","5623",""
"Finland","1988","Total","May","Data tabulated by year of occurrence","Final figure, complete","1990","5561",""
"Finland","1988","Total","June","Data tabulated by year of occurrence","Final figure, complete","1990","5316",""
"Finland","1988","Total","July","Data tabulated by year of occurrence","Final figure, complete","1990","5217",""
"Finland","1988","Total","August","Data tabulated by year of occurrence","Final figure, complete","1990","5429",""
"Finland","1988","Total","September","Data tabulated by year of occurrence","Final figure, complete","1990","5442",""
"Finland","1988","Total","October","Data tabulated by year of occurrence","Final figure, complete","1990","5076",""
"Finland","1988","Total","November","Data tabulated by year of occurrence","Final figure, complete","1990","4734",""
"Finland","1988","Total","December","Data tabulated by year of occurrence","Final figure, complete","1990","4989",""
"Finland","1987","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1989","59827",""
"Finland","1987","Total","January","Data tabulated by year of occurrence","Final figure, complete","1989","4803",""
"Finland","1987","Total","February","Data tabulated by year of occurrence","Final figure, complete","1989","4456",""
"Finland","1987","Total","March","Data tabulated by year of occurrence","Final figure, complete","1989","5447",""
"Finland","1987","Total","April","Data tabulated by year of occurrence","Final figure, complete","1989","5384",""
"Finland","1987","Total","May","Data tabulated by year of occurrence","Final figure, complete","1989","5172",""
"Finland","1987","Total","June","Data tabulated by year of occurrence","Final figure, complete","1989","5171",""
"Finland","1987","Total","July","Data tabulated by year of occurrence","Final figure, complete","1989","5314",""
"Finland","1987","Total","August","Data tabulated by year of occurrence","Final figure, complete","1989","5047",""
"Finland","1987","Total","September","Data tabulated by year of occurrence","Final figure, complete","1989","4940",""
"Finland","1987","Total","October","Data tabulated by year of occurrence","Final figure, complete","1989","4783",""
"Finland","1987","Total","November","Data tabulated by year of occurrence","Final figure, complete","1989","4590",""
"Finland","1987","Total","December","Data tabulated by year of occurrence","Final figure, complete","1989","4720",""
"Finland","1986","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1987","60632",""
"Finland","1986","Total","January","Data tabulated by year of occurrence","Final figure, complete","1987","5054",""
"Finland","1986","Total","February","Data tabulated by year of occurrence","Final figure, complete","1987","4704",""
"Finland","1986","Total","March","Data tabulated by year of occurrence","Final figure, complete","1987","5540",""
"Finland","1986","Total","April","Data tabulated by year of occurrence","Final figure, complete","1987","5435",""
"Finland","1986","Total","May","Data tabulated by year of occurrence","Final figure, complete","1987","5246",""
"Finland","1986","Total","June","Data tabulated by year of occurrence","Final figure, complete","1987","5136",""
"Finland","1986","Total","July","Data tabulated by year of occurrence","Final figure, complete","1987","5232",""
"Finland","1986","Total","August","Data tabulated by year of occurrence","Final figure, complete","1987","5138",""
"Finland","1986","Total","September","Data tabulated by year of occurrence","Final figure, complete","1987","5080",""
"Finland","1986","Total","October","Data tabulated by year of occurrence","Final figure, complete","1987","4958",""
"Finland","1986","Total","November","Data tabulated by year of occurrence","Final figure, complete","1987","4426",""
"Finland","1986","Total","December","Data tabulated by year of occurrence","Final figure, complete","1987","4683",""
"Finland","1985","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1986","62796",""
"Finland","1985","Total","January","Data tabulated by year of occurrence","Final figure, complete","1986","5359",""
"Finland","1985","Total","February","Data tabulated by year of occurrence","Final figure, complete","1986","4723",""
"Finland","1985","Total","March","Data tabulated by year of occurrence","Final figure, complete","1986","5806",""
"Finland","1985","Total","April","Data tabulated by year of occurrence","Final figure, complete","1986","5679",""
"Finland","1985","Total","May","Data tabulated by year of occurrence","Final figure, complete","1986","5504",""
"Finland","1985","Total","June","Data tabulated by year of occurrence","Final figure, complete","1986","5259",""
"Finland","1985","Total","July","Data tabulated by year of occurrence","Final figure, complete","1986","5362",""
"Finland","1985","Total","August","Data tabulated by year of occurrence","Final figure, complete","1986","5236",""
"Finland","1985","Total","September","Data tabulated by year of occurrence","Final figure, complete","1986","5255",""
"Finland","1985","Total","October","Data tabulated by year of occurrence","Final figure, complete","1986","4928",""
"Finland","1985","Total","November","Data tabulated by year of occurrence","Final figure, complete","1986","4603",""
"Finland","1985","Total","December","Data tabulated by year of occurrence","Final figure, complete","1986","5082",""
"Finland","1984","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1985","65076",""
"Finland","1984","Total","January","Data tabulated by year of occurrence","Final figure, complete","1985","5274",""
"Finland","1984","Total","February","Data tabulated by year of occurrence","Final figure, complete","1985","5401",""
"Finland","1984","Total","March","Data tabulated by year of occurrence","Final figure, complete","1985","5942",""
"Finland","1984","Total","April","Data tabulated by year of occurrence","Final figure, complete","1985","5622",""
"Finland","1984","Total","May","Data tabulated by year of occurrence","Final figure, complete","1985","5665",""
"Finland","1984","Total","June","Data tabulated by year of occurrence","Final figure, complete","1985","5423",""
"Finland","1984","Total","July","Data tabulated by year of occurrence","Final figure, complete","1985","5533",""
"Finland","1984","Total","August","Data tabulated by year of occurrence","Final figure, complete","1985","5559",""
"Finland","1984","Total","September","Data tabulated by year of occurrence","Final figure, complete","1985","5318",""
"Finland","1984","Total","October","Data tabulated by year of occurrence","Final figure, complete","1985","5404",""
"Finland","1984","Total","November","Data tabulated by year of occurrence","Final figure, complete","1985","5051",""
"Finland","1984","Total","December","Data tabulated by year of occurrence","Final figure, complete","1985","4884",""
"Finland","1983","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1984","66892",""
"Finland","1983","Total","January","Data tabulated by year of occurrence","Final figure, complete","1984","5427",""
"Finland","1983","Total","February","Data tabulated by year of occurrence","Final figure, complete","1984","5126",""
"Finland","1983","Total","March","Data tabulated by year of occurrence","Final figure, complete","1984","6135",""
"Finland","1983","Total","April","Data tabulated by year of occurrence","Final figure, complete","1984","5945",""
"Finland","1983","Total","May","Data tabulated by year of occurrence","Final figure, complete","1984","5915",""
"Finland","1983","Total","June","Data tabulated by year of occurrence","Final figure, complete","1984","5713",""
"Finland","1983","Total","July","Data tabulated by year of occurrence","Final figure, complete","1984","5729",""
"Finland","1983","Total","August","Data tabulated by year of occurrence","Final figure, complete","1984","5634",""
"Finland","1983","Total","September","Data tabulated by year of occurrence","Final figure, complete","1984","5599",""
"Finland","1983","Total","October","Data tabulated by year of occurrence","Final figure, complete","1984","5327",""
"Finland","1983","Total","November","Data tabulated by year of occurrence","Final figure, complete","1984","5150",""
"Finland","1983","Total","December","Data tabulated by year of occurrence","Final figure, complete","1984","5192",""
"Finland","1982","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1983","66106",""
"Finland","1982","Total","January","Data tabulated by year of occurrence","Final figure, complete","1983","5232",""
"Finland","1982","Total","February","Data tabulated by year of occurrence","Final figure, complete","1983","5097",""
"Finland","1982","Total","March","Data tabulated by year of occurrence","Final figure, complete","1983","6176",""
"Finland","1982","Total","April","Data tabulated by year of occurrence","Final figure, complete","1983","5835",""
"Finland","1982","Total","May","Data tabulated by year of occurrence","Final figure, complete","1983","5830",""
"Finland","1982","Total","June","Data tabulated by year of occurrence","Final figure, complete","1983","5470",""
"Finland","1982","Total","July","Data tabulated by year of occurrence","Final figure, complete","1983","5518",""
"Finland","1982","Total","August","Data tabulated by year of occurrence","Final figure, complete","1983","5387",""
"Finland","1982","Total","September","Data tabulated by year of occurrence","Final figure, complete","1983","5641",""
"Finland","1982","Total","October","Data tabulated by year of occurrence","Final figure, complete","1983","5491",""
"Finland","1982","Total","November","Data tabulated by year of occurrence","Final figure, complete","1983","5179",""
"Finland","1982","Total","December","Data tabulated by year of occurrence","Final figure, complete","1983","5250",""
"Finland","1981","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1982","63469",""
"Finland","1981","Total","January","Data tabulated by year of occurrence","Final figure, complete","1982","5114",""
"Finland","1981","Total","February","Data tabulated by year of occurrence","Final figure, complete","1982","4833",""
"Finland","1981","Total","March","Data tabulated by year of occurrence","Final figure, complete","1982","5739",""
"Finland","1981","Total","April","Data tabulated by year of occurrence","Final figure, complete","1982","5780",""
"Finland","1981","Total","May","Data tabulated by year of occurrence","Final figure, complete","1982","5508",""
"Finland","1981","Total","June","Data tabulated by year of occurrence","Final figure, complete","1982","5411",""
"Finland","1981","Total","July","Data tabulated by year of occurrence","Final figure, complete","1982","5429",""
"Finland","1981","Total","August","Data tabulated by year of occurrence","Final figure, complete","1982","5377",""
"Finland","1981","Total","September","Data tabulated by year of occurrence","Final figure, complete","1982","5501",""
"Finland","1981","Total","October","Data tabulated by year of occurrence","Final figure, complete","1982","4954",""
"Finland","1981","Total","November","Data tabulated by year of occurrence","Final figure, complete","1982","4778",""
"Finland","1981","Total","December","Data tabulated by year of occurrence","Final figure, complete","1982","5045",""
"Finland","1980","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1991","63064",""
"Finland","1980","Total","January","Data tabulated by year of occurrence","Final figure, complete","1991","5113",""
"Finland","1980","Total","February","Data tabulated by year of occurrence","Final figure, complete","1991","5062",""
"Finland","1980","Total","March","Data tabulated by year of occurrence","Final figure, complete","1991","5931",""
"Finland","1980","Total","April","Data tabulated by year of occurrence","Final figure, complete","1991","5640",""
"Finland","1980","Total","May","Data tabulated by year of occurrence","Final figure, complete","1991","5660",""
"Finland","1980","Total","June","Data tabulated by year of occurrence","Final figure, complete","1991","5389",""
"Finland","1980","Total","July","Data tabulated by year of occurrence","Final figure, complete","1991","5486",""
"Finland","1980","Total","August","Data tabulated by year of occurrence","Final figure, complete","1991","5330",""
"Finland","1980","Total","September","Data tabulated by year of occurrence","Final figure, complete","1991","5283",""
"Finland","1980","Total","October","Data tabulated by year of occurrence","Final figure, complete","1991","4814",""
"Finland","1980","Total","November","Data tabulated by year of occurrence","Final figure, complete","1991","4414",""
"Finland","1980","Total","December","Data tabulated by year of occurrence","Final figure, complete","1991","4942",""
"Finland","1979","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1979","63428",""
"Finland","1979","Total","January","Data tabulated by year of occurrence","Final figure, complete","1979","5078",""
"Finland","1979","Total","February","Data tabulated by year of occurrence","Final figure, complete","1979","4898",""
"Finland","1979","Total","March","Data tabulated by year of occurrence","Final figure, complete","1979","6051",""
"Finland","1979","Total","April","Data tabulated by year of occurrence","Final figure, complete","1979","5790",""
"Finland","1979","Total","May","Data tabulated by year of occurrence","Final figure, complete","1979","5822",""
"Finland","1979","Total","June","Data tabulated by year of occurrence","Final figure, complete","1979","5382",""
"Finland","1979","Total","July","Data tabulated by year of occurrence","Final figure, complete","1979","5336",""
"Finland","1979","Total","August","Data tabulated by year of occurrence","Final figure, complete","1979","5262",""
"Finland","1979","Total","September","Data tabulated by year of occurrence","Final figure, complete","1979","5128",""
"Finland","1979","Total","October","Data tabulated by year of occurrence","Final figure, complete","1979","5092",""
"Finland","1979","Total","November","Data tabulated by year of occurrence","Final figure, complete","1979","4802",""
"Finland","1979","Total","December","Data tabulated by year of occurrence","Final figure, complete","1979","4787",""
"Finland","1978","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1979","63983",""
"Finland","1978","Total","January","Data tabulated by year of occurrence","Final figure, complete","1979","5043",""
"Finland","1978","Total","February","Data tabulated by year of occurrence","Final figure, complete","1979","4787",""
"Finland","1978","Total","March","Data tabulated by year of occurrence","Final figure, complete","1979","5965",""
"Finland","1978","Total","April","Data tabulated by year of occurrence","Final figure, complete","1979","5772",""
"Finland","1978","Total","May","Data tabulated by year of occurrence","Final figure, complete","1979","5730",""
"Finland","1978","Total","June","Data tabulated by year of occurrence","Final figure, complete","1979","5459",""
"Finland","1978","Total","July","Data tabulated by year of occurrence","Final figure, complete","1979","5453",""
"Finland","1978","Total","August","Data tabulated by year of occurrence","Final figure, complete","1979","5273",""
"Finland","1978","Total","September","Data tabulated by year of occurrence","Final figure, complete","1979","5408",""
"Finland","1978","Total","October","Data tabulated by year of occurrence","Final figure, complete","1979","5169",""
"Finland","1978","Total","November","Data tabulated by year of occurrence","Final figure, complete","1979","4871",""
"Finland","1978","Total","December","Data tabulated by year of occurrence","Final figure, complete","1979","5053",""
"Finland","1977","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1978","65659",""
"Finland","1977","Total","January","Data tabulated by year of occurrence","Final figure, complete","1978","5419",""
"Finland","1977","Total","February","Data tabulated by year of occurrence","Final figure, complete","1978","5259",""
"Finland","1977","Total","March","Data tabulated by year of occurrence","Final figure, complete","1978","6230",""
"Finland","1977","Total","April","Data tabulated by year of occurrence","Final figure, complete","1978","5933",""
"Finland","1977","Total","May","Data tabulated by year of occurrence","Final figure, complete","1978","5860",""
"Finland","1977","Total","June","Data tabulated by year of occurrence","Final figure, complete","1978","5489",""
"Finland","1977","Total","July","Data tabulated by year of occurrence","Final figure, complete","1978","5448",""
"Finland","1977","Total","August","Data tabulated by year of occurrence","Final figure, complete","1978","5412",""
"Finland","1977","Total","September","Data tabulated by year of occurrence","Final figure, complete","1978","5194",""
"Finland","1977","Total","October","Data tabulated by year of occurrence","Final figure, complete","1978","5191",""
"Finland","1977","Total","November","Data tabulated by year of occurrence","Final figure, complete","1978","5071",""
"Finland","1977","Total","December","Data tabulated by year of occurrence","Final figure, complete","1978","5153",""
"Finland","1976","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1978","66846",""
"Finland","1976","Total","January","Data tabulated by year of occurrence","Final figure, complete","1978","5431",""
"Finland","1976","Total","February","Data tabulated by year of occurrence","Final figure, complete","1978","5471",""
"Finland","1976","Total","March","Data tabulated by year of occurrence","Final figure, complete","1978","6435",""
"Finland","1976","Total","April","Data tabulated by year of occurrence","Final figure, complete","1978","6110",""
"Finland","1976","Total","May","Data tabulated by year of occurrence","Final figure, complete","1978","5831",""
"Finland","1976","Total","June","Data tabulated by year of occurrence","Final figure, complete","1978","5626",""
"Finland","1976","Total","July","Data tabulated by year of occurrence","Final figure, complete","1978","5548",""
"Finland","1976","Total","August","Data tabulated by year of occurrence","Final figure, complete","1978","5468",""
"Finland","1976","Total","September","Data tabulated by year of occurrence","Final figure, complete","1978","5575",""
"Finland","1976","Total","October","Data tabulated by year of occurrence","Final figure, complete","1978","5215",""
"Finland","1976","Total","November","Data tabulated by year of occurrence","Final figure, complete","1978","5016",""
"Finland","1976","Total","December","Data tabulated by year of occurrence","Final figure, complete","1978","5120",""
"Finland","1975","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1977","65719",""
"Finland","1975","Total","January","Data tabulated by year of occurrence","Final figure, complete","1977","5235",""
"Finland","1975","Total","February","Data tabulated by year of occurrence","Final figure, complete","1977","4989",""
"Finland","1975","Total","March","Data tabulated by year of occurrence","Final figure, complete","1977","6079",""
"Finland","1975","Total","April","Data tabulated by year of occurrence","Final figure, complete","1977","6182",""
"Finland","1975","Total","May","Data tabulated by year of occurrence","Final figure, complete","1977","5966",""
"Finland","1975","Total","June","Data tabulated by year of occurrence","Final figure, complete","1977","5385",""
"Finland","1975","Total","July","Data tabulated by year of occurrence","Final figure, complete","1977","5572",""
"Finland","1975","Total","August","Data tabulated by year of occurrence","Final figure, complete","1977","5412",""
"Finland","1975","Total","September","Data tabulated by year of occurrence","Final figure, complete","1977","5560",""
"Finland","1975","Total","October","Data tabulated by year of occurrence","Final figure, complete","1977","5121",""
"Finland","1975","Total","November","Data tabulated by year of occurrence","Final figure, complete","1977","4936",""
"Finland","1975","Total","December","Data tabulated by year of occurrence","Final figure, complete","1977","5282",""
"Finland","1974","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1976","62472",""
"Finland","1974","Total","January","Data tabulated by year of occurrence","Final figure, complete","1976","5086",""
"Finland","1974","Total","February","Data tabulated by year of occurrence","Final figure, complete","1976","4722",""
"Finland","1974","Total","March","Data tabulated by year of occurrence","Final figure, complete","1976","5695",""
"Finland","1974","Total","April","Data tabulated by year of occurrence","Final figure, complete","1976","5624",""
"Finland","1974","Total","May","Data tabulated by year of occurrence","Final figure, complete","1976","5701",""
"Finland","1974","Total","June","Data tabulated by year of occurrence","Final figure, complete","1976","5411",""
"Finland","1974","Total","July","Data tabulated by year of occurrence","Final figure, complete","1976","5219",""
"Finland","1974","Total","August","Data tabulated by year of occurrence","Final figure, complete","1976","5013",""
"Finland","1974","Total","September","Data tabulated by year of occurrence","Final figure, complete","1976","5185",""
"Finland","1974","Total","October","Data tabulated by year of occurrence","Final figure, complete","1976","5106",""
"Finland","1974","Total","November","Data tabulated by year of occurrence","Final figure, complete","1976","4714",""
"Finland","1974","Total","December","Data tabulated by year of occurrence","Final figure, complete","1976","4996",""
"Finland","1973","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1975","56787",""
"Finland","1973","Total","January","Data tabulated by year of occurrence","Final figure, complete","1975","4568",""
"Finland","1973","Total","February","Data tabulated by year of occurrence","Final figure, complete","1975","4344",""
"Finland","1973","Total","March","Data tabulated by year of occurrence","Final figure, complete","1975","5195",""
"Finland","1973","Total","April","Data tabulated by year of occurrence","Final figure, complete","1975","4866",""
"Finland","1973","Total","May","Data tabulated by year of occurrence","Final figure, complete","1975","5055",""
"Finland","1973","Total","June","Data tabulated by year of occurrence","Final figure, complete","1975","4760",""
"Finland","1973","Total","July","Data tabulated by year of occurrence","Final figure, complete","1975","4879",""
"Finland","1973","Total","August","Data tabulated by year of occurrence","Final figure, complete","1975","4758",""
"Finland","1973","Total","September","Data tabulated by year of occurrence","Final figure, complete","1975","4734",""
"Finland","1973","Total","October","Data tabulated by year of occurrence","Final figure, complete","1975","4695",""
"Finland","1973","Total","November","Data tabulated by year of occurrence","Final figure, complete","1975","4386",""
"Finland","1973","Total","December","Data tabulated by year of occurrence","Final figure, complete","1975","4547",""
"Finland","1972","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1974","58864",""
"Finland","1972","Total","January","Data tabulated by year of occurrence","Final figure, complete","1974","4664",""
"Finland","1972","Total","February","Data tabulated by year of occurrence","Final figure, complete","1974","4607",""
"Finland","1972","Total","March","Data tabulated by year of occurrence","Final figure, complete","1974","5626",""
"Finland","1972","Total","April","Data tabulated by year of occurrence","Final figure, complete","1974","5548",""
"Finland","1972","Total","May","Data tabulated by year of occurrence","Final figure, complete","1974","5530",""
"Finland","1972","Total","June","Data tabulated by year of occurrence","Final figure, complete","1974","5136",""
"Finland","1972","Total","July","Data tabulated by year of occurrence","Final figure, complete","1974","4899",""
"Finland","1972","Total","August","Data tabulated by year of occurrence","Final figure, complete","1974","4600",""
"Finland","1972","Total","September","Data tabulated by year of occurrence","Final figure, complete","1974","4627",""
"Finland","1972","Total","October","Data tabulated by year of occurrence","Final figure, complete","1974","4645",""
"Finland","1972","Total","November","Data tabulated by year of occurrence","Final figure, complete","1974","4411",""
"Finland","1972","Total","December","Data tabulated by year of occurrence","Final figure, complete","1974","4571",""
